rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
11,22,11018,0.025348740102276477,0.11504726890756302,0.08969852880528655,13,3031,595,0
15,24,117595,0.035926932118112834,0.12494091386554622,0.08901398174743338,13,3031,595,0
4,18,1726,0.019099513361926758,0.10805540966386555,0.08895589630193879,13,3031,595,0
12,22,107749,0.000916312685582316,0.08717174369747899,0.08625543101189667,13,3031,595,0
22,25,18288,0.02137805179808644,0.10586922268907563,0.08449117089098919,13,3031,595,0
23,25,54807,0.0008660508083140878,0.0851234243697479,0.08425737356143381,13,3031,595,0
5,18,106811,0.0011296034724513362,0.08503807773109244,0.0839084742586411,13,3031,595,0
9,19,63874,0.023893723193665457,0.10756302521008404,0.08366930201641859,13,3031,595,0
17,23,63654,0.0020053200263939292,0.08538602941176471,0.08338070938537077,13,3031,595,0
13,22,14272,0.07147238947542066,0.1546875,0.08321511052457935,13,3031,595,0
18,23,89018,0.003957800643352029,0.08663340336134454,0.08267560271799251,13,3031,595,0
19,23,53372,0.005048096750247443,0.08730961134453781,0.08226151459429036,13,3031,595,0
24,25,51839,0.08739767197294622,0.1691767331932773,0.08177906122033109,13,3031,595,0
16,24,23366,0.036863865061035964,0.11832326680672269,0.08145940174568672,13,3031,595,0
20,23,43208,0.1108184180138568,0.19200367647058825,0.08118525845673144,13,3031,595,0
25,25,62280,0.0002590419828439459,0.08103335084033614,0.08077430885749219,13,3031,595,0
17,24,39888,0.016027095018145827,0.0967108718487395,0.08068377683059368,13,3031,595,0
14,22,57282,0.06359158487297921,0.14331013655462185,0.07971855168164264,13,3031,595,0
18,24,35592,0.008749432942923128,0.08826155462184875,0.07951212167892562,13,3031,595,0
15,22,29265,0.0023713295941933357,0.08176207983193277,0.07939075023773944,13,3031,595,0
19,24,125257,0.09456836646321345,0.1722689075630252,0.07770054109981175,13,3031,595,0
16,22,86531,0.11344105699439129,0.1900013130252101,0.0765602560308188,13,3031,595,0
6,18,125046,0.10260704491092049,0.17842699579831933,0.07581995088739885,13,3031,595,0
26,25,31515,0.06056298457604751,0.13614101890756303,0.07557803433151553,13,3031,595,0
27,25,82690,7.603719894424282e-05,0.07486213235294117,0.07478609515399694,13,3031,595,0
20,24,54187,0.018203820933685253,0.09287683823529412,0.07467301730160887,13,3031,595,0
14,21,86881,0.00200660879247773,0.07640493697478992,0.07439832818231219,13,3031,595,0
15,21,35807,0.01901703233256351,0.09275210084033614,0.07373506850777263,13,3031,595,0
4,16,108402,0.09804416859122402,0.1714876575630252,0.07344348897180118,13,3031,595,0
28,25,59567,0.045215069284064664,0.11812631302521008,0.07291124374114541,13,3031,595,0
21,24,9629,0.019116267321016168,0.09162946428571428,0.07251319696469812,13,3031,595,0
16,21,76644,0.0003286353513691851,0.07259716386554622,0.07226852851417703,13,3031,595,0
29,25,99366,0.08246427540415704,0.15386685924369747,0.07140258383954043,13,3031,595,0
22,24,102405,0.00198856606730452,0.07158613445378151,0.06959756838647699,13,3031,595,0
17,22,56802,0.019987473193665457,0.08939732142857143,0.06940984823490598,13,3031,595,0
18,22,73390,0.006509557489277466,0.07461922268907563,0.06810966519979816,13,3031,595,0
30,25,64628,0.017346791487957768,0.08533350840336135,0.06798671691540357,13,3031,595,0
23,24,49712,0.0036936035961728803,0.07158613445378151,0.06789253085760863,13,3031,595,0
5,16,68907,6.701583635763775e-05,0.06774553571428571,0.06767851987792807,13,3031,595,0
21,23,69668,0.015514166116793137,0.08272715336134454,0.0672129872445514,13,3031,595,0
22,23,98073,0.018406157208841967,0.08507746848739496,0.066671311278553,13,3031,595,0
10,20,82604,0.017849410260640054,0.0841780462184874,0.06632863595784735,13,3031,595,0
24,24,92530,7.47484328604421e-05,0.06633403361344538,0.06625928518058494,13,3031,595,0
25,24,70539,0.013646744061365885,0.07974658613445378,0.06609984207308789,13,3031,595,0
23,23,8670,0.0,0.06587447478991597,0.06587447478991597,13,3031,595,0
26,24,101696,0.08694273754536457,0.15225840336134452,0.06531566581597996,13,3031,595,0
11,20,26725,0.0035428179643681953,0.0687828256302521,0.0652400076658839,13,3031,595,0
31,25,56554,0.03116236390630155,0.09627100840336135,0.0651086444970598,13,3031,595,0
27,24,26854,0.04890738411415375,0.11391150210084033,0.0650041179866866,13,3031,595,0
7,18,4569,0.020466894176839327,0.08504464285714286,0.06457774868030353,13,3031,595,0
24,23,59611,0.0791908095513032,0.14370404411764706,0.06451323456634386,13,3031,595,0
32,25,46555,0.028229132299571098,0.09230567226890757,0.06407653996933647,13,3031,595,0
10,19,17720,0.016291936448366875,0.08001903886554622,0.06372710241717934,13,3031,595,0
33,25,28735,0.008864133124381392,0.07224264705882352,0.06337851393444213,13,3031,595,0
19,22,67089,0.006611370009897723,0.06989233193277311,0.06328096192287538,13,3031,595,0
17,21,18639,0.033403528126031014,0.09605435924369748,0.06265083111766648,13,3031,595,0
28,24,71395,0.026415838419663478,0.08881959033613446,0.062403751916470976,13,3031,595,0
34,25,70029,0.0,0.06238839285714286,0.06238839285714286,13,3031,595,0
12,20,123509,0.0011624670075882546,0.06355042016806722,0.062387953160478966,13,3031,595,0
29,24,127903,0.004238751649620587,0.06647846638655462,0.062239714736934036,13,3031,595,0
18,21,44113,0.013484359534806995,0.07563681722689075,0.06215245769208376,13,3031,595,0
30,24,11107,0.033299138073243154,0.09520745798319327,0.06190831990995012,13,3031,595,0
31,24,22283,0.0001353204387990762,0.06202731092436975,0.061891990485570675,13,3031,595,0
25,23,121809,0.19073609163642363,0.2523043592436975,0.06156826760727385,13,3031,595,0
35,25,72475,0.003243824232926427,0.06475840336134454,0.061514579128418116,13,3031,595,0
36,25,79034,0.0014601719729462224,0.06288734243697479,0.06142717046402857,13,3031,595,0
26,23,18503,0.00013145414054767404,0.06142988445378151,0.061298430313233836,13,3031,595,0
19,21,71451,0.04805937603101287,0.10877100840336135,0.06071163237234848,13,3031,595,0
20,22,14489,0.00010954511712306169,0.06064863445378151,0.06053908933665845,13,3031,595,0
32,24,120745,0.002801777466182778,0.06301207983193277,0.06021030236574999,13,3031,595,0
37,25,34017,0.014016619927416695,0.07367384453781513,0.059657224610398435,13,3031,595,0
20,21,83445,1.0434958553282745,1.1031315651260505,0.05963570979777599,13,3031,595,0
8,18,111249,0.006094574810293633,0.0656578256302521,0.059563250819958474,13,3031,595,0
33,24,1970,0.00018687108215110525,0.05968356092436975,0.05949668984221865,13,3031,595,0
27,23,510,0.0010606544869679975,0.06011029411764706,0.059049639630679066,13,3031,595,0
6,17,118115,0.027406899538106235,0.08640034138655463,0.05899344184844839,13,3031,595,0
28,23,38348,0.020202697129660177,0.0790703781512605,0.058867681021600324,13,3031,595,0
38,25,52503,0.0025697995710986473,0.06137736344537815,0.0588075638742795,13,3031,595,0
39,25,93030,0.009348709171890466,0.06798844537815125,0.05863973620626079,13,3031,595,0
21,21,42204,0.05141661167931376,0.10993303571428571,0.05851642403497195,13,3031,595,0
40,25,33376,0.01840873474100957,0.07692358193277311,0.058514847191763544,13,3031,595,0
34,24,1983,0.0013738246453315738,0.05978203781512605,0.05840821316979448,13,3031,595,0
21,22,6086,7.603719894424282e-05,0.05845588235294118,0.05837984515399693,13,3031,595,0
29,23,40036,0.011574408198614319,0.06994485294117647,0.05837044474256215,13,3031,595,0
30,23,112473,0.0213071696634774,0.07957589285714285,0.05826872319366545,13,3031,595,0
22,22,120273,0.013819438716595182,0.07205225840336134,0.058232819686766156,13,3031,595,0
22,21,71870,0.012542271527548663,0.07066045168067227,0.0581181801531236,13,3031,595,0
7,17,110773,0.019095647063675353,0.0768218224789916,0.057726175415316244,13,3031,595,0
23,22,114635,0.0001043900527878588,0.05770089285714286,0.057596502804355,13,3031,595,0
35,24,64387,0.004245195480039591,0.060760241596638655,0.05651504611659906,13,3031,595,0
24,22,6790,0.012564180550973277,0.06897321428571429,0.056409033734741015,13,3031,595,0
31,23,57265,0.005500453645661498,0.061843487394957986,0.05634303374929649,13,3031,595,0
23,21,20196,0.012696923457604752,0.06884847689075631,0.056151553433151556,13,3031,595,0
13,20,789,3.3507918178818875e-05,0.056013655462184876,0.055980147544006056,13,3031,595,0
36,24,77889,0.005767228225008248,0.0616202731092437,0.05585304488423545,13,3031,595,0
41,25,82174,0.01691634361596833,0.07261029411764706,0.05569395050167873,13,3031,595,0
25,22,26895,0.014343966512702078,0.06997111344537815,0.05562714693267608,13,3031,595,0
