rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
88,27,53573,0.04852889481814664,0.10460142321342406,0.05607252839527742,14,3404,665,0
49,23,76569,0.0005534311383748865,0.056460932151703676,0.05590750101332879,14,3404,665,0
21,19,82138,0.0016450511348224289,0.05750409371976305,0.05585904258494062,14,3404,665,0
89,27,58341,0.0016902240493757437,0.05679860821439243,0.055108384165016684,14,3404,665,0
22,19,35878,0.033150196149609186,0.08813041475980829,0.054980218610199104,14,3404,665,0
50,23,131003,0.006571862674082682,0.06142989815342188,0.0548580354793392,14,3404,665,0
90,27,121633,0.0018415191353276948,0.05627365681136792,0.05443213767604023,14,3404,665,0
91,27,57777,0.0009848471727720348,0.055379949882868665,0.05439510271009663,14,3404,665,0
8,15,50728,0.062203988220706066,0.11614357662351744,0.05393958840281138,14,3404,665,0
92,27,93770,0.0025547304985788916,0.05626109490219912,0.05370636440362023,14,3404,665,0
23,19,20370,0.00018210637178015763,0.05360639928167159,0.05342429290989143,14,3404,665,0
51,23,13472,0.004714671556886311,0.057555590643885886,0.052840919086999574,14,3404,665,0
93,27,49691,0.002569501634989411,0.05531661524954927,0.05274711361455986,14,3404,665,0
94,27,72930,0.003399022145878721,0.05598238580219953,0.05258336365632081,14,3404,665,0
95,27,35574,0.04010076109287756,0.0921316338391898,0.05203087274631225,14,3404,665,0
96,27,65958,0.0,0.05182530443142302,0.05182530443142302,14,3404,665,0
97,27,37151,0.014697962898820166,0.06642163772972262,0.051723674830902455,14,3404,665,0
52,23,13012,0.008872876888250657,0.0605019749033382,0.05162909801508755,14,3404,665,0
24,19,130481,0.08659353101896726,0.13800254755307445,0.05140901653410719,14,3404,665,0
98,27,83666,0.000880086873315756,0.052172677435398225,0.05129259056208247,14,3404,665,0
99,27,81447,0.09249334143202943,0.143769565520856,0.05127622408882658,14,3404,665,0
100,27,98614,0.0013110232217231899,0.052505139808804765,0.051194116587081576,14,3404,665,0
101,27,25403,0.013840072605500702,0.06499648176587493,0.05115640916037423,14,3404,665,0
102,27,78548,0.0017804922124845263,0.05280454146398984,0.05102404925150532,14,3404,665,0
103,27,47218,0.08812383301899998,0.13910225803557213,0.050978425016572154,14,3404,665,0
53,23,87421,0.014672055254085365,0.06562235959307858,0.05095030433899321,14,3404,665,0
104,27,103705,0.0,0.05022011107220474,0.05022011107220474,14,3404,665,0
105,27,98094,0.00613293373674992,0.05631459558513974,0.05018166184838982,14,3404,665,0
106,27,88378,0.0,0.05012196175349814,0.05012196175349814,14,3404,665,0
107,27,104262,0.007288661410042188,0.05698237545961617,0.049693714049573984,14,3404,665,0
108,27,42629,0.0012153534611584538,0.050882927489872116,0.04966757402871366,14,3404,665,0
109,27,85437,0.014607530438423846,0.0642601158624118,0.049652585423987955,14,3404,665,0
110,27,35026,0.0024673866520026106,0.05204651947118667,0.04957913281918406,14,3404,665,0
54,23,14963,0.003545539678222443,0.05287949665190182,0.04933395697367938,14,3404,665,0
111,27,48885,0.005647457724545458,0.05496845658942252,0.04932099886487706,14,3404,665,0
112,27,98696,0.002900789109101838,0.05214621244423465,0.049245423335132814,14,3404,665,0
