rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
12,21,30483,1.4914094813872097e-05,0.09311871081034037,0.0931037967155265,14,3404,665,0
17,22,6086,3.4951281468001214e-05,0.09239265169059625,0.09235770040912825,14,3404,665,0
8,20,789,1.8035582636605743e-05,0.0920113473254054,0.0919933117427688,14,3404,665,0
33,25,40687,0.026488348839514227,0.11753962252111247,0.09105127368159824,14,3404,665,0
9,19,40716,0.0,0.08958011098739818,0.08958011098739818,14,3404,665,0
34,25,40035,0.03095490641005541,0.12028453671937822,0.08932963030932281,14,3404,665,0
13,21,13675,0.026505658486385246,0.11497173233360079,0.08846607384721555,14,3404,665,0
26,24,26536,0.0,0.08835213209203263,0.08835213209203263,14,3404,665,0
25,23,53372,0.003275124262299064,0.09089342551256614,0.08761830125026708,14,3404,665,0
35,25,22193,0.0027399354807361247,0.0902786070600202,0.08753867157928406,14,3404,665,0
4,15,30159,1.3024252484322891,1.3894763582007013,0.08705110976841213,14,3404,665,0
36,25,119081,0.12211396645313384,0.20839960976916924,0.0862856433160354,14,3404,665,0
14,21,19495,1.0078096618791696,1.0935862188830334,0.08577655700386377,14,3404,665,0
37,25,117290,0.0,0.08554727801687814,0.08554727801687814,14,3404,665,0
38,25,93030,0.008179181338732973,0.09370938355517933,0.08553020221644636,14,3404,665,0
18,22,57445,0.03239558692888132,0.11775437717653447,0.08535879024765315,14,3404,665,0
26,23,71915,0.0021784591130423877,0.08710602172895625,0.08492756261591386,14,3404,665,0
5,18,106811,0.00011489589531037769,0.08469517875785866,0.08458028286254829,14,3404,665,0
6,18,64106,0.00020307534802892563,0.08475100083826125,0.08454792549023232,14,3404,665,0
39,25,64094,5.1577911231307665e-05,0.08450153593930865,0.08444995802807734,14,3404,665,0
7,17,26494,0.02274796712112473,0.10640144580946599,0.08365347868834126,14,3404,665,0
9,20,90376,0.00018079985357860782,0.08357889202050076,0.08339809216692215,14,3404,665,0
27,23,100774,0.007475552421437507,0.09076701309761327,0.08329146067617577,14,3404,665,0
28,23,46410,0.0070028824726116245,0.09020190441750119,0.08319902194488957,14,3404,665,0
29,23,13095,0.0,0.0830468972058782,0.0830468972058782,14,3404,665,0
10,20,38434,0.0015831952365081717,0.08421463854639077,0.0826314433098826,14,3404,665,0
5,15,34433,0.08041801266579861,0.16302951237525085,0.08261149970945224,14,3404,665,0
15,21,64668,0.0005735546805962068,0.0828002903306262,0.08222673565003,14,3404,665,0
27,24,1983,0.0008517013504339448,0.08302700867153665,0.0821753073211027,14,3404,665,0
16,21,72872,0.0014650469551248139,0.08342478918650795,0.08195974223138314,14,3404,665,0
11,20,69427,0.00023915771912491507,0.081902552746098,0.08166339502697309,14,3404,665,0
7,18,125046,0.07502615195074316,0.15628239715932707,0.0812562452085839,14,3404,665,0
19,22,43720,0.006925041513294958,0.0879809209009522,0.08105587938765725,14,3404,665,0
40,25,54807,0.0004270914177995212,0.08116081947699864,0.08073372805919912,14,3404,665,0
17,21,121410,0.048686634957543704,0.12897732081565413,0.08029068585811043,14,3404,665,0
28,24,56407,0.039244105600823996,0.11914120467425723,0.07989709907343323,14,3404,665,0
20,22,59939,0.026351225519596764,0.1057120246340935,0.07936079911449674,14,3404,665,0
30,23,106637,0.041423409078068636,0.12029486072992361,0.07887145165185497,14,3404,665,0
29,24,106825,0.00865998120162236,0.08733979402287287,0.07867981282125051,14,3404,665,0
30,24,107467,0.0,0.0786756568370747,0.0786756568370747,14,3404,665,0
31,24,66768,0.0032136194811774083,0.081884564716514,0.07867094523533659,14,3404,665,0
31,23,37180,0.018511320583140946,0.09716426730098605,0.0786529467178451,14,3404,665,0
32,23,107085,0.013412917947437175,0.09181961851409559,0.07840670056665841,14,3404,665,0
12,20,8211,0.0,0.07824526482550143,0.07824526482550143,14,3404,665,0
10,19,95500,0.0015285709436344528,0.07974743716931218,0.07821886622567772,14,3404,665,0
18,21,27391,0.035332469135335644,0.11348828630293742,0.07815581716760178,14,3404,665,0
4,16,3280,1.8700928762926083e-06,0.07795532783697168,0.07795345774409539,14,3404,665,0
13,20,14489,0.021811607496301545,0.09965482421811292,0.07784321672181138,14,3404,665,0
21,22,55772,0.0012483294547039549,0.0790194105805422,0.07777108112583823,14,3404,665,0
41,25,46555,0.031158149223043243,0.10881160768022757,0.07765345845718433,14,3404,665,0
19,21,35807,0.014676870074588538,0.09154619313186654,0.076869323057278,14,3404,665,0
20,21,20451,0.0010279721718316817,0.07785541934423602,0.07682744717240435,14,3404,665,0
32,24,74297,0.018334466881667066,0.09459424039502164,0.07625977351335457,14,3404,665,0
21,21,119141,7.485018404380822e-05,0.0762847697812532,0.0762099195972094,14,3404,665,0
33,23,58524,0.00024813380256245344,0.07641654171534218,0.07616840791277972,14,3404,665,0
34,23,130009,0.03381311612714077,0.10985877484868098,0.0760456587215402,14,3404,665,0
42,25,39388,0.016165952929791148,0.09185669943482444,0.0756907465050333,14,3404,665,0
22,22,26895,0.011645556465951218,0.0866423390299068,0.07499678256395557,14,3404,665,0
33,24,16643,0.023919773410816823,0.09673947087004539,0.07281969745922856,14,3404,665,0
8,18,25245,0.0,0.07265740141416181,0.07265740141416181,14,3404,665,0
14,20,49825,0.0710462565398137,0.14353580685045791,0.07248955031064422,14,3404,665,0
